chunk_id,title,category,text_preview
https://support.grammarly.com/hc/en-us/articles/360050380631-Can-Grammarly-check-my-text-for-fluency#340,Can Grammarly check my text for fluency?,Grammarly Editor (classic),"Title: Can Grammarly check my text for fluency?
Category: Grammarly Editor (classic)

If you use one of Grammarly's paid subscription plans,
Grammarly can help ensure that your writing sounds fluent b..."
https://support.grammarly.com/hc/en-us/articles/33347704601613-Updating-the-Grammarly-Premium-plan-to-the-Grammarly-Pro-plan#341,Updating the Grammarly Premium plan to the Grammarly Pro plan,Grammarly Pro,"Title: Updating the Grammarly Premium plan to the Grammarly Pro plan
Category: Grammarly Pro

Grammarly Premium was our paid tier for individuals.
Grammarly Pro
is our new paid tier that will replace ..."
https://support.grammarly.com/hc/en-us/articles/4403077145485-Create-snippets#342,Create snippets,Team Features,"Title: Create snippets
Category: Team Features

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins, account managers, and users (personal snippets o..."
https://support.grammarly.com/hc/en-us/articles/4412821029773-I-don-t-see-Grammarly-for-iPhone-in-a-certain-app#343,I don't see Grammarly for iPhone in a certain app,Grammarly for iPhone and iPad,"Title: I don't see Grammarly for iPhone in a certain app
Category: Grammarly for iPhone and iPad

If Grammarly disappears from a certain application or can’t be selected on your list of keyboards, the..."
https://support.grammarly.com/hc/en-us/articles/360052374352-Error-System-OutOfMemoryException#344,Error: System.OutOfMemoryException,Grammarly for Microsoft Office,"Title: Error: System.OutOfMemoryException
Category: Grammarly for Microsoft Office

To resolve this issue, please restart Microsoft Word or Outlook. If this doesn’t help, we recommend that you reinsta..."
https://support.grammarly.com/hc/en-us/articles/360039402991-I-can-t-download-the-PDF-report#345,I can't download the PDF report,Grammarly Editor,"Title: I can't download the PDF report
Category: Grammarly Editor

To download your report successfully, please re-upload the document in question to the Grammarly Editor and see if the issue persists..."
https://support.grammarly.com/hc/en-us/articles/38717781371405-Setting-up-and-using-a-recovery-email-for-your-Grammarly-account#346,Setting up and using a recovery email for your Grammarly account,Account Security,"Title: Setting up and using a recovery email for your Grammarly account
Category: Account Security

If you lose access to the primary email address associated with your Grammarly account, you can use ..."
https://support.grammarly.com/hc/en-us/articles/4409703520909-Error-Your-password-is-incorrect-or-this-account-doesn-t-exist#347,Error: Your password is incorrect or this account doesn’t exist,Sign-in Help,"Title: Error: Your password is incorrect or this account doesn’t exist
Category: Sign-in Help

Note:
If you logged out of your Grammarly account, navigate to
grammarly.com/signin
. You should see a me..."
https://support.grammarly.com/hc/en-us/articles/10017919817869-How-to-reinstall-the-Grammarly-browser-extension#348,How to reinstall the Grammarly browser extension,Grammarly Browser Extension,"Title: How to reinstall the Grammarly browser extension
Category: Grammarly Browser Extension

Chrome
Safari
Firefox
Edge
First, uninstall Grammarly for Chrome by right-clicking on the Grammarly icon ..."
https://support.grammarly.com/hc/en-us/articles/115000090111-Why-am-I-getting-billed-after-I-canceled#349,Why am I getting billed after I canceled?,Manage Payments,"Title: Why am I getting billed after I canceled?
Category: Manage Payments

If you have
canceled your subscription
but you are still receiving bills, it means you might have more than one Grammarly ac..."
https://support.grammarly.com/hc/en-us/articles/360058226552-Using-the-tone-detector-in-Grammarly-for-iPhone#350,Using the tone detector in Grammarly for iPhone,Grammarly for iPhone,"Title: Using the tone detector in Grammarly for iPhone
Category: Grammarly for iPhone

You can now use Grammarly’s tone detector to assess the tone of your message while writing on your mobile device...."
https://support.grammarly.com/hc/en-us/articles/115000090132-Grammarly-s-Billing-Policy#351,Grammarly’s Billing Policy,How to Upgrade,"Title: Grammarly’s Billing Policy
Category: How to Upgrade

Continuous membership
To ensure uninterrupted service, Grammarly subscriptions are renewed automatically using the credit card on file. When..."
https://support.grammarly.com/hc/en-us/articles/4406295232781-Set-up-SSO-with-CyberArk-Identity#352,Set up SSO with CyberArk Identity,SAML Single Sign-On,"Title: Set up SSO with CyberArk Identity
Category: SAML Single Sign-On

Requirements
- CyberArk Identity account with access to the administrator console
-
Grammarly Business
, Grammarly Pro, or a
Gra..."
https://support.grammarly.com/hc/en-us/articles/115000931852-Invite-team-members#353,Invite team members,Manage Members & Permissions,"Title: Invite team members
Category: Manage Members & Permissions

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins and members with designated cu..."
https://support.grammarly.com/hc/en-us/articles/115000090372-I-don-t-see-the-Grammarly-icon-in-text-fields#354,I don't see the Grammarly icon in text fields,Grammarly Browser Extension,"Title: I don't see the Grammarly icon in text fields
Category: Grammarly Browser Extension

If the Grammarly icon is not fixed in the lower-right corner of the text field, this may be because
Grammarl..."
https://support.grammarly.com/hc/en-us/articles/26993719119501-How-can-I-turn-off-the-Grammarly-AI-Does-Grammarly-use-trigger-AI-detectors#355,How can I turn off the Grammarly AI? Does Grammarly use trigger AI detectors?,Common Questions,"Title: How can I turn off the Grammarly AI? Does Grammarly use trigger AI detectors?
Category: Common Questions

The growing use of AI tools has raised concerns about AI plagiarism and prompted the ad..."
https://support.grammarly.com/hc/en-us/articles/115000090012-Manage-your-subscription#356,Manage your subscription,Account Settings,"Title: Manage your subscription
Category: Account Settings

You can view your subscription details in your Grammarly account. It's easy:
Log in to your
Grammarly account
.
Go to the
Subscription
page
..."
https://support.grammarly.com/hc/en-us/articles/26521773751821-Can-I-use-screen-readers-with-Grammarly-for-Windows-and-Mac#357,Can I use screen readers with Grammarly for Windows and Mac?,Grammarly for Windows and Mac,"Title: Can I use screen readers with Grammarly for Windows and Mac?
Category: Grammarly for Windows and Mac

Grammarly for Windows
and
Grammarly for Mac
are compatible with the following assistive tec..."
https://support.grammarly.com/hc/en-us/articles/10139846131213-How-do-I-integrate-Grammarly-with-my-website-or-application#358,How do I integrate Grammarly with my website or application?,Questions about Grammarly features,"Title: How do I integrate Grammarly with my website or application?
Category: Questions about Grammarly features

This article is for product managers and developers who are looking to make their webs..."
https://support.grammarly.com/hc/en-us/articles/38552519578893-Reader-Reactions-user-guide#359,Reader Reactions user guide,Agents,"Title: Reader Reactions user guide
Category: Agents

The Reader Reactions agent is like a trusted teammate you bounce ideas off of before hitting send. Once you identify your target reader—such as you..."
https://support.grammarly.com/hc/en-us/articles/4410366341773-My-team-is-using-single-sign-on-and-I-can-t-log-in#360,"My team is using single sign-on, and I can’t log in",Resolve Issues,"Title: My team is using single sign-on, and I can’t log in
Category: Resolve Issues

If your organization uses SAML single sign-on for authentication to third-party applications and services, please s..."
https://support.grammarly.com/hc/en-us/articles/4412832963469-How-to-uninstall-Grammarly-for-Windows-or-Grammarly-for-Mac#361,How to uninstall Grammarly for Windows or Grammarly for Mac,Grammarly for Windows and Mac,"Title: How to uninstall Grammarly for Windows or Grammarly for Mac
Category: Grammarly for Windows and Mac

If you prefer to stop using Grammarly for Windows or Grammarly for Mac in a specific applica..."
https://support.grammarly.com/hc/en-us/articles/360053596271-I-m-redirected-to-Microsoft-Store-when-installing-Grammarly-for-Microsoft-Office#362,I'm redirected to Microsoft Store when installing Grammarly for Microsoft Office,Grammarly for Microsoft Office,"Title: I'm redirected to Microsoft Store when installing Grammarly for Microsoft Office
Category: Grammarly for Microsoft Office

When you open the installation file for Grammarly for Microsoft Office..."
https://support.grammarly.com/hc/en-us/articles/4416824061453-I-received-an-email-from-Grammarly-but-I-do-not-have-an-account#363,"I received an email from Grammarly, but I do not have an account",Privacy and Security,"Title: I received an email from Grammarly, but I do not have an account
Category: Privacy and Security

This can happen if someone registered a Grammarly account under your email address (by mistyping..."
